,disease_idx,miRNA_idx,label
12806,273,70,1
12807,273,86,1
12808,273,91,1
12809,273,123,1
12810,273,171,1
12811,273,191,1
12812,273,192,1
12813,273,193,1
12814,273,194,1
12815,273,197,1
12816,273,198,1
12817,273,206,1
12818,273,211,1
12819,273,215,1
12820,273,217,1
12821,273,227,1
12822,273,229,1
12823,273,230,1
12824,273,231,1
12825,273,239,1
12826,273,240,1
12827,273,242,1
12828,273,243,1
12829,273,245,1
12830,273,246,1
12831,273,251,1
12832,273,256,1
12833,273,271,1
12834,273,272,1
12835,273,276,1
12836,273,278,1
12837,273,283,1
12838,273,294,1
12839,273,301,1
12840,273,302,1
12841,273,303,1
12842,273,305,1
12843,273,308,1
12844,273,309,1
12845,273,313,1
12846,273,314,1
12847,273,315,1
12848,273,316,1
12849,273,328,1
12850,273,329,1
12851,273,335,1
12852,273,336,1
12853,273,343,1
12854,273,346,1
12855,273,350,1
12856,273,358,1
12857,273,361,1
12858,273,368,1
12859,273,369,1
12860,273,372,1
12861,273,387,1
12862,273,394,1
12863,273,472,1
12864,273,474,1
12865,273,517,1
12866,273,518,1
12867,273,522,1
12868,273,528,1
12869,273,568,1
12870,273,570,1
12871,273,638,1
12872,273,652,1
12873,273,700,1
12874,273,708,1
12875,273,734,1
12876,273,776,1
12877,273,777,1
12878,273,819,1
12879,273,868,1
12880,273,970,1
12881,273,975,1
12882,273,977,1
12883,273,987,1
12884,273,1011,1
12885,273,1014,1
12886,273,1022,1
12887,273,1024,1
12888,273,1033,1
12889,273,1036,1
12890,273,1051,1
12891,274,1,1
12892,274,33,1
12893,274,34,1
12894,274,37,1
12895,274,47,1
12896,274,91,1
12897,274,173,1
12898,274,192,1
12899,274,195,1
12900,274,196,1
12901,274,213,1
12902,274,215,1
12903,274,227,1
12904,274,229,1
12905,274,295,1
12906,274,305,1
12907,274,308,1
12908,274,309,1
12909,274,315,1
12910,274,321,1
12911,274,327,1
12912,274,343,1
12913,274,374,1
12914,274,468,1
12915,274,472,1
12916,274,474,1
12917,274,513,1
12918,274,518,1
12919,274,522,1
12920,274,530,1
12921,274,626,1
12922,274,643,1
12923,274,698,1
12924,274,721,1
12925,274,775,1
12926,274,1033,1
12927,275,1,1
12928,275,13,1
12929,275,17,1
12930,275,18,1
12931,275,90,1
12932,275,94,1
12933,275,179,1
12934,275,196,1
12935,275,197,1
12936,275,201,1
12937,275,229,1
12938,275,246,1
12939,275,250,1
12940,275,252,1
12941,275,268,1
12942,275,271,1
12943,275,278,1
12944,275,295,1
12945,275,296,1
12946,275,308,1
12947,275,309,1
12948,275,313,1
12949,275,315,1
12950,275,316,1
12951,275,327,1
12952,275,338,1
12953,275,346,1
12954,275,361,1
12955,275,387,1
12956,275,388,1
12957,275,392,1
12958,275,522,1
12959,275,571,1
12960,275,694,1
12961,275,874,1
12962,275,944,1
12963,275,954,1
12964,275,955,1
12965,275,1052,1
12966,276,1,1
12967,276,7,1
12968,276,9,1
12969,276,12,1
12970,276,16,1
12971,276,36,1
12972,276,70,1
12973,276,77,1
12974,276,86,1
12975,276,90,1
12976,276,91,1
12977,276,93,1
12978,276,94,1
12979,276,120,1
12980,276,142,1
12981,276,144,1
12982,276,179,1
12983,276,182,1
12984,276,189,1
12985,276,191,1
12986,276,192,1
12987,276,195,1
12988,276,196,1
12989,276,198,1
12990,276,199,1
12991,276,200,1
12992,276,201,1
12993,276,206,1
12994,276,207,1
12995,276,215,1
12996,276,227,1
12997,276,231,1
12998,276,234,1
12999,276,239,1
13000,276,240,1
13001,276,241,1
13002,276,242,1
13003,276,243,1
13004,276,244,1
13005,276,245,1
13006,276,250,1
13007,276,251,1
13008,276,253,1
13009,276,273,1
13010,276,278,1
13011,276,283,1
13012,276,295,1
13013,276,296,1
13014,276,300,1
13015,276,301,1
13016,276,302,1
13017,276,303,1
13018,276,305,1
13019,276,307,1
13020,276,308,1
13021,276,309,1
13022,276,313,1
13023,276,315,1
13024,276,316,1
13025,276,317,1
13026,276,320,1
13027,276,321,1
13028,276,324,1
13029,276,327,1
13030,276,328,1
13031,276,329,1
13032,276,335,1
13033,276,336,1
13034,276,337,1
13035,276,338,1
13036,276,343,1
13037,276,344,1
13038,276,349,1
13039,276,357,1
13040,276,358,1
13041,276,368,1
13042,276,369,1
13043,276,372,1
13044,276,388,1
13045,276,394,1
13046,276,432,1
13047,276,463,1
13048,276,468,1
13049,276,472,1
13050,276,491,1
13051,276,522,1
13052,276,529,1
13053,276,530,1
13054,276,531,1
13055,276,584,1
13056,276,597,1
13057,276,618,1
13058,276,652,1
13059,276,698,1
13060,276,700,1
13061,276,703,1
13062,276,709,1
13063,276,710,1
13064,276,721,1
13065,276,750,1
13066,276,751,1
13067,276,789,1
13068,276,805,1
13069,276,881,1
13070,276,1021,1
13071,276,1022,1
13072,276,1030,1
13073,276,1031,1
13074,276,1032,1
13075,276,1034,1
13076,276,1054,1
13077,276,1055,1
13078,277,8,1
13079,277,90,1
13080,277,207,1
13081,277,214,1
13082,277,234,1
13083,277,276,1
13084,277,337,1
13085,277,716,1
13086,277,722,1
13087,277,1054,1
13088,277,1055,1
13089,278,182,1
13090,278,291,1
13091,278,292,1
13092,278,293,1
13093,278,515,1
13094,278,517,1
13095,278,518,1
13096,278,694,1
13097,278,917,1
13098,279,231,1
13099,279,472,1
13100,280,94,1
13101,280,198,1
13102,280,217,1
13103,280,227,1
13104,280,264,1
13105,280,337,1
13106,280,343,1
13107,280,393,1
13108,280,477,1
13109,280,558,1
13110,280,568,1
13111,280,708,1
13112,280,1033,1
13113,281,91,1
13114,281,206,1
13115,281,227,1
13116,281,234,1
13117,281,250,1
13118,281,277,1
13119,281,282,1
13120,281,313,1
13121,281,337,1
13122,281,361,1
13123,281,462,1
13124,281,528,1
13125,281,543,1
13126,281,570,1
13127,281,868,1
13128,281,1033,1
13129,282,12,1
13130,282,70,1
13131,282,91,1
13132,282,172,1
13133,282,200,1
13134,282,206,1
13135,282,210,1
13136,282,211,1
13137,282,215,1
13138,282,227,1
13139,282,231,1
13140,282,242,1
13141,282,243,1
13142,282,268,1
13143,282,281,1
13144,282,298,1
13145,282,303,1
13146,282,307,1
13147,282,309,1
13148,282,315,1
13149,282,337,1
13150,282,368,1
13151,282,379,1
13152,282,388,1
13153,282,394,1
13154,282,421,1
13155,282,422,1
13156,282,423,1
13157,282,456,1
13158,282,457,1
13159,282,469,1
13160,282,565,1
13161,282,570,1
13162,282,643,1
13163,282,694,1
13164,282,708,1
13165,282,709,1
13166,282,785,1
13167,282,819,1
13168,282,833,1
13169,282,834,1
13170,282,835,1
13171,282,836,1
13172,282,837,1
13173,282,906,1
13174,282,929,1
13175,283,227,1
13176,283,359,1
13177,284,1033,1
13178,285,5,1
13179,285,91,1
13180,285,200,1
13181,285,201,1
13182,285,206,1
13183,285,227,1
13184,285,313,1
13185,285,315,1
13186,285,337,1
13187,285,472,1
13188,285,651,1
13189,286,1,1
13190,286,5,1
13191,286,6,1
13192,286,7,1
13193,286,8,1
13194,286,9,1
13195,286,12,1
13196,286,13,1
13197,286,32,1
13198,286,33,1
13199,286,90,1
13200,286,94,1
13201,286,152,1
13202,286,171,1
13203,286,198,1
13204,286,199,1
13205,286,201,1
13206,286,206,1
13207,286,227,1
13208,286,230,1
13209,286,231,1
13210,286,234,1
13211,286,238,1
13212,286,241,1
13213,286,256,1
13214,286,295,1
13215,286,307,1
13216,286,313,1
13217,286,315,1
13218,286,333,1
13219,286,335,1
13220,286,336,1
13221,286,343,1
13222,286,346,1
13223,286,348,1
13224,286,357,1
13225,286,358,1
13226,286,359,1
13227,286,368,1
13228,286,388,1
13229,286,390,1
13230,286,391,1
13231,286,472,1
13232,286,486,1
13233,286,524,1
13234,286,691,1
13235,286,956,1
13236,286,1015,1
13237,286,1023,1
13238,286,1029,1
13239,287,198,1
13240,287,313,1
13241,287,335,1
13242,287,368,1
13243,287,472,1
13244,287,545,1
13245,287,1029,1
13246,288,13,1
13247,288,36,1
13248,288,70,1
13249,288,206,1
13250,288,227,1
13251,288,315,1
13252,288,368,1
13253,288,708,1
13254,289,92,1
13255,289,93,1
13256,289,198,1
13257,289,199,1
13258,289,227,1
13259,289,305,1
13260,289,315,1
13261,289,337,1
13262,290,1,1
13263,290,35,1
13264,290,90,1
13265,290,94,1
13266,290,198,1
13267,290,206,1
13268,290,217,1
13269,290,227,1
13270,290,232,1
13271,290,233,1
13272,290,238,1
13273,290,291,1
13274,290,303,1
13275,290,315,1
13276,290,337,1
13277,290,368,1
13278,290,376,1
13279,290,387,1
13280,290,472,1
13281,291,1,1
13282,291,33,1
13283,291,142,1
13284,291,144,1
13285,291,234,1
13286,291,235,1
13287,291,244,1
13288,291,295,1
13289,291,297,1
13290,291,313,1
13291,291,315,1
13292,291,335,1
13293,291,336,1
13294,291,349,1
13295,291,363,1
13296,291,452,1
13297,291,472,1
13298,291,788,1
13299,291,981,1
13300,291,1022,1
13301,291,1024,1
13302,291,1026,1
13303,291,1032,1
13304,291,1033,1
13305,291,1034,1
13306,292,183,1
13307,292,196,1
13308,292,296,1
13309,292,356,1
13310,292,372,1
13311,292,380,1
13312,292,472,1
13313,292,517,1
13314,292,518,1
13315,292,886,1
13316,293,916,1
13317,293,1031,1
13318,294,14,1
13319,294,37,1
13320,294,47,1
13321,294,94,1
13322,294,179,1
13323,294,180,1
13324,294,181,1
13325,294,182,1
13326,294,216,1
13327,294,217,1
13328,294,227,1
13329,294,234,1
13330,294,238,1
13331,294,292,1
13332,294,293,1
13333,294,295,1
13334,294,296,1
13335,294,309,1
13336,294,310,1
13337,294,311,1
13338,294,312,1
13339,294,315,1
13340,294,321,1
13341,294,335,1
13342,294,336,1
13343,294,368,1
13344,294,373,1
13345,294,387,1
13346,294,388,1
13347,294,394,1
13348,294,472,1
13349,294,530,1
13350,294,531,1
13351,294,698,1
13352,294,1051,1
13353,295,517,1
13354,295,518,1
13355,296,6,1
13356,296,9,1
13357,296,71,1
13358,296,72,1
13359,296,123,1
13360,296,183,1
13361,296,192,1
13362,296,201,1
13363,296,206,1
13364,296,246,1
13365,296,316,1
13366,296,338,1
13367,296,346,1
13368,296,369,1
13369,296,527,1
13370,296,706,1
13371,297,1,1
13372,297,2,1
13373,297,3,1
13374,297,4,1
13375,297,315,1
13376,297,335,1
13377,298,1055,1
13378,299,70,1
13379,299,252,1
13380,299,461,1
13381,299,700,1
13382,299,733,1
13383,300,32,1
13384,300,94,1
13385,300,117,1
13386,300,206,1
13387,300,207,1
13388,300,217,1
13389,300,221,1
13390,300,229,1
13391,300,276,1
13392,300,302,1
13393,300,314,1
13394,300,315,1
13395,300,358,1
13396,300,368,1
13397,300,369,1
13398,300,436,1
13399,300,472,1
13400,301,6,1
13401,301,77,1
13402,301,93,1
13403,301,192,1
13404,301,206,1
13405,301,227,1
13406,301,357,1
13407,301,358,1
13408,301,455,1
13409,301,1008,1
13410,301,1054,1
13411,302,206,1
13412,303,55,1
13413,303,171,1
13414,303,230,1
13415,303,246,1
13416,303,250,1
13417,303,324,1
13418,303,325,1
13419,303,368,1
13420,303,379,1
13421,304,54,1
13422,304,232,1
13423,304,233,1
13424,304,305,1
13425,304,472,1
13426,305,315,1
13427,306,231,1
13428,306,252,1
13429,306,346,1
13430,306,369,1
13431,306,472,1
13432,306,643,1
13433,307,465,1
13434,307,466,1
13435,307,700,1
13436,308,54,1
13437,308,346,1
13438,308,389,1
13439,308,465,1
13440,308,513,1
13441,309,252,1
13442,310,173,1
13443,310,200,1
13444,310,238,1
13445,310,246,1
13446,310,291,1
13447,310,315,1
13448,310,316,1
13449,310,320,1
13450,310,335,1
13451,310,336,1
13452,310,352,1
13453,310,359,1
13454,310,373,1
13455,310,696,1
13456,310,703,1
13457,310,704,1
13458,310,878,1
13459,310,1029,1
13460,311,227,1
13461,311,303,1
13462,311,394,1
13463,311,514,1
13464,311,691,1
13465,312,91,1
13466,312,92,1
13467,312,93,1
13468,312,94,1
13469,312,198,1
13470,312,227,1
13471,312,229,1
13472,312,232,1
13473,312,234,1
13474,312,235,1
13475,312,256,1
13476,312,295,1
13477,312,296,1
13478,312,297,1
13479,312,313,1
13480,312,1029,1
13481,312,1030,1
13482,313,91,1
13483,313,92,1
13484,313,93,1
13485,313,171,1
13486,313,172,1
13487,313,193,1
13488,313,194,1
13489,313,195,1
13490,313,217,1
13491,313,234,1
13492,313,255,1
13493,313,256,1
13494,313,295,1
13495,313,297,1
13496,313,298,1
13497,313,313,1
13498,313,316,1
13499,313,343,1
13500,313,358,1
13501,313,432,1
13502,313,474,1
13503,313,628,1
13504,313,694,1
13505,313,1029,1
13506,313,1030,1
13507,313,1031,1
13508,314,10,1
13509,314,16,1
13510,314,32,1
13511,314,33,1
13512,314,35,1
13513,314,36,1
13514,314,70,1
13515,314,71,1
13516,314,72,1
13517,314,73,1
13518,314,90,1
13519,314,91,1
13520,314,92,1
13521,314,93,1
13522,314,94,1
13523,314,110,1
13524,314,124,1
13525,314,139,1
13526,314,186,1
13527,314,187,1
13528,314,188,1
13529,314,189,1
13530,314,195,1
13531,314,199,1
13532,314,200,1
13533,314,201,1
13534,314,206,1
13535,314,213,1
13536,314,223,1
13537,314,224,1
13538,314,234,1
13539,314,235,1
13540,314,242,1
13541,314,243,1
13542,314,244,1
13543,314,245,1
13544,314,246,1
13545,314,249,1
13546,314,250,1
13547,314,253,1
13548,314,256,1
13549,314,271,1
13550,314,272,1
13551,314,294,1
13552,314,295,1
13553,314,296,1
13554,314,297,1
13555,314,298,1
13556,314,305,1
13557,314,309,1
13558,314,313,1
13559,314,315,1
13560,314,327,1
13561,314,328,1
13562,314,329,1
13563,314,330,1
13564,314,331,1
13565,314,333,1
13566,314,335,1
13567,314,336,1
13568,314,337,1
13569,314,338,1
13570,314,380,1
13571,314,382,1
13572,314,387,1
13573,314,394,1
13574,314,448,1
13575,314,450,1
13576,314,452,1
13577,314,463,1
13578,314,466,1
13579,314,472,1
13580,314,474,1
13581,314,476,1
13582,314,504,1
13583,314,518,1
13584,314,525,1
13585,314,526,1
13586,314,528,1
13587,314,541,1
13588,314,545,1
13589,314,561,1
13590,314,593,1
13591,314,645,1
13592,314,691,1
13593,314,703,1
13594,314,704,1
13595,314,721,1
13596,314,736,1
13597,314,803,1
13598,314,822,1
13599,314,823,1
13600,314,1021,1
13601,314,1022,1
13602,314,1024,1
13603,314,1026,1
13604,314,1030,1
13605,314,1031,1
13606,314,1032,1
13607,314,1034,1
13608,314,1037,1
13609,314,1051,1
13610,315,638,1
13611,316,6,1
13612,316,171,1
13613,316,206,1
13614,316,281,1
13615,317,315,1
13616,317,316,1
13617,317,368,1
13618,317,372,1
13619,317,983,1
13620,317,989,1
13621,317,991,1
13622,318,91,1
13623,318,206,1
13624,318,207,1
13625,318,227,1
13626,318,259,1
13627,318,355,1
13628,318,368,1
13629,318,880,1
13630,318,916,1
13631,319,272,1
13632,320,5,1
13633,320,13,1
13634,320,137,1
13635,320,203,1
13636,320,206,1
13637,320,315,1
13638,320,336,1
13639,320,369,1
13640,320,469,1
13641,320,570,1
13642,320,703,1
13643,321,183,1
13644,322,14,1
13645,322,32,1
13646,322,37,1
13647,322,47,1
13648,322,179,1
13649,322,180,1
13650,322,305,1
13651,322,309,1
13652,322,321,1
13653,322,333,1
13654,322,357,1
13655,322,368,1
13656,322,370,1
13657,322,371,1
13658,322,372,1
13659,322,474,1
13660,322,530,1
13661,322,531,1
13662,322,563,1
13663,322,1021,1
13664,323,753,1
13665,323,796,1
13666,323,917,1
13667,324,230,1
13668,324,251,1
13669,324,276,1
13670,324,302,1
13671,324,522,1
13672,324,700,1
13673,324,928,1
13674,325,54,1
13675,325,70,1
13676,325,85,1
13677,325,178,1
13678,325,192,1
13679,325,198,1
13680,325,227,1
13681,325,292,1
13682,325,293,1
13683,325,300,1
13684,325,310,1
13685,325,337,1
13686,325,343,1
13687,325,352,1
13688,325,357,1
13689,325,362,1
13690,325,369,1
13691,325,432,1
13692,325,524,1
13693,325,693,1
13694,325,842,1
13695,325,857,1
13696,325,981,1
13697,325,1021,1
13698,325,1029,1
13699,325,1033,1
13700,326,14,1
13701,326,207,1
13702,326,227,1
13703,326,312,1
13704,326,314,1
13705,326,315,1
13706,326,335,1
13707,326,336,1
13708,326,337,1
13709,326,709,1
13710,327,173,1
13711,327,199,1
13712,327,201,1
13713,327,308,1
13714,327,315,1
13715,327,394,1
13716,327,467,1
13717,327,691,1
13718,327,1022,1
13719,327,1024,1
13720,327,1034,1
13721,328,1,1
13722,328,91,1
13723,328,134,1
13724,328,135,1
13725,328,140,1
13726,328,201,1
13727,328,206,1
13728,328,217,1
13729,328,227,1
13730,328,229,1
13731,328,278,1
13732,328,305,1
13733,328,308,1
13734,328,346,1
13735,328,357,1
13736,328,389,1
13737,328,405,1
13738,328,472,1
13739,328,595,1
13740,328,930,1
13741,328,1012,1
13742,328,1049,1
13743,329,227,1
13744,329,251,1
13745,329,309,1
13746,329,486,1
13747,329,703,1
13748,329,805,1
13749,329,1021,1
13750,329,1022,1
13751,329,1024,1
13752,329,1034,1
13753,330,217,1
13754,330,289,1
13755,330,337,1
13756,330,358,1
13757,330,368,1
13758,330,369,1
13759,330,370,1
13760,331,54,1
13761,331,315,1
13762,332,268,1
13763,332,278,1
13764,332,394,1
13765,332,522,1
13766,333,139,1
13767,333,268,1
13768,333,315,1
13769,333,357,1
13770,333,387,1
13771,333,517,1
13772,333,768,1
13773,333,918,1
13774,333,957,1
13775,333,1005,1
13776,334,183,1
13777,334,315,1
13778,334,335,1
13779,334,336,1
13780,335,7,1
13781,335,33,1
13782,335,35,1
13783,335,36,1
13784,335,187,1
13785,335,188,1
13786,335,229,1
13787,335,234,1
13788,335,305,1
13789,335,346,1
13790,335,361,1
13791,335,368,1
13792,335,504,1
13793,335,545,1
13794,335,693,1
13795,335,881,1
13796,336,206,1
13797,336,227,1
13798,336,338,1
13799,337,16,1
13800,337,198,1
13801,337,394,1
13802,338,7,1
13803,338,227,1
13804,338,252,1
13805,338,253,1
13806,338,315,1
13807,338,316,1
13808,338,352,1
13809,338,368,1
13810,338,372,1
13811,338,387,1
13812,338,467,1
13813,338,1029,1
13814,339,94,1
13815,340,9,1
13816,340,94,1
13817,340,227,1
13818,340,229,1
13819,340,240,1
13820,340,309,1
13821,340,315,1
13822,340,316,1
13823,340,343,1
13824,340,370,1
13825,340,371,1
13826,340,388,1
13827,340,436,1
13828,340,691,1
13829,340,703,1
13830,340,878,1
13831,340,1029,1
13832,341,0,1
13833,341,85,1
13834,341,94,1
13835,341,192,1
13836,341,197,1
13837,341,201,1
13838,341,216,1
13839,341,253,1
13840,341,302,1
13841,341,303,1
13842,341,308,1
13843,341,315,1
13844,341,333,1
13845,341,335,1
13846,341,357,1
13847,341,361,1
13848,341,368,1
13849,341,369,1
13850,341,372,1
13851,341,389,1
13852,341,409,1
13853,341,472,1
13854,341,638,1
13855,342,28,1
13856,342,173,1
13857,342,186,1
13858,342,198,1
13859,342,208,1
13860,342,227,1
13861,342,337,1
13862,342,365,1
13863,342,367,1
13864,342,451,1
13865,342,562,1
13866,343,1,1
13867,343,5,1
13868,343,8,1
13869,343,16,1
13870,343,59,1
13871,343,90,1
13872,343,94,1
13873,343,200,1
13874,343,201,1
13875,343,216,1
13876,343,231,1
13877,343,264,1
13878,343,271,1
13879,343,276,1
13880,343,305,1
13881,343,315,1
13882,343,335,1
13883,343,336,1
13884,343,337,1
13885,343,343,1
13886,343,349,1
13887,343,355,1
13888,343,368,1
13889,343,388,1
13890,343,393,1
13891,343,394,1
13892,343,432,1
13893,343,433,1
13894,343,461,1
13895,343,468,1
13896,343,470,1
13897,343,472,1
13898,343,473,1
13899,343,474,1
13900,343,568,1
13901,343,597,1
13902,343,691,1
13903,343,692,1
13904,343,752,1
13905,343,868,1
13906,343,870,1
13907,343,880,1
13908,343,897,1
13909,343,903,1
13910,343,983,1
13911,343,1014,1
13912,343,1021,1
13913,344,70,1
13914,344,256,1
13915,345,315,1
13916,346,94,1
13917,346,305,1
13918,347,70,1
13919,347,91,1
13920,347,144,1
13921,347,189,1
13922,347,200,1
13923,347,206,1
13924,347,227,1
13925,347,238,1
13926,347,315,1
13927,347,321,1
13928,347,394,1
13929,347,734,1
13930,347,982,1
13931,347,1015,1
13932,347,1021,1
13933,347,1029,1
13934,348,14,1
13935,348,23,1
13936,348,24,1
13937,348,34,1
13938,348,37,1
13939,348,47,1
13940,348,92,1
13941,348,93,1
13942,348,179,1
13943,348,182,1
13944,348,207,1
13945,348,271,1
13946,348,272,1
13947,348,309,1
13948,348,311,1
13949,348,335,1
13950,348,344,1
13951,348,370,1
13952,348,371,1
13953,348,372,1
13954,348,461,1
13955,348,465,1
13956,348,466,1
13957,348,472,1
13958,348,473,1
13959,348,474,1
13960,348,531,1
13961,348,543,1
13962,349,91,1
13963,349,273,1
13964,349,918,1
13965,350,34,1
13966,350,103,1
13967,350,120,1
13968,350,199,1
13969,350,201,1
13970,350,231,1
13971,350,256,1
13972,350,268,1
13973,350,271,1
13974,350,273,1
13975,350,305,1
13976,350,315,1
13977,350,337,1
13978,350,346,1
13979,350,352,1
13980,350,373,1
13981,350,394,1
13982,350,436,1
13983,350,437,1
13984,350,453,1
13985,350,956,1
13986,350,1051,1
13987,351,33,1
13988,351,48,1
13989,351,94,1
13990,351,199,1
13991,351,201,1
13992,351,212,1
13993,351,215,1
13994,351,233,1
13995,351,234,1
13996,351,268,1
13997,351,272,1
13998,351,273,1
13999,351,276,1
14000,351,278,1
14001,351,301,1
14002,351,305,1
14003,351,308,1
14004,351,315,1
14005,351,316,1
14006,351,322,1
14007,351,333,1
14008,351,335,1
14009,351,338,1
14010,351,344,1
14011,351,349,1
14012,351,358,1
14013,351,372,1
14014,351,394,1
14015,351,459,1
14016,351,530,1
14017,351,645,1
14018,351,965,1
14019,351,1048,1
14020,352,0,1
14021,352,14,1
14022,352,16,1
14023,352,19,1
14024,352,33,1
14025,352,70,1
14026,352,91,1
14027,352,179,1
14028,352,183,1
14029,352,189,1
14030,352,197,1
14031,352,199,1
14032,352,201,1
14033,352,221,1
14034,352,227,1
14035,352,246,1
14036,352,291,1
14037,352,300,1
14038,352,301,1
14039,352,302,1
14040,352,303,1
14041,352,305,1
14042,352,307,1
14043,352,308,1
14044,352,327,1
14045,352,333,1
14046,352,336,1
14047,352,344,1
14048,352,346,1
14049,352,369,1
14050,352,372,1
14051,352,378,1
14052,352,389,1
14053,352,394,1
14054,352,472,1
14055,352,474,1
14056,352,512,1
14057,352,517,1
14058,352,570,1
14059,352,627,1
14060,352,634,1
14061,352,722,1
14062,352,805,1
14063,352,806,1
14064,352,1033,1
14065,352,1048,1
14066,353,189,1
14067,353,197,1
14068,353,201,1
14069,353,253,1
14070,353,300,1
14071,353,301,1
14072,353,302,1
14073,353,303,1
14074,353,309,1
14075,353,315,1
14076,353,343,1
14077,353,584,1
14078,353,720,1
14079,354,15,1
14080,354,91,1
14081,354,94,1
14082,354,139,1
14083,354,192,1
14084,354,197,1
14085,354,201,1
14086,354,253,1
14087,354,268,1
14088,354,302,1
14089,354,309,1
14090,354,313,1
14091,354,344,1
14092,354,358,1
14093,354,381,1
14094,354,387,1
14095,354,516,1
14096,354,699,1
14097,354,703,1
14098,354,726,1
14099,354,768,1
14100,354,831,1
14101,354,875,1
14102,355,231,1
14103,355,330,1
14104,356,246,1
14105,356,346,1
14106,356,720,1
14107,357,473,1
14108,357,474,1
14109,358,14,1
14110,358,15,1
14111,358,54,1
14112,358,178,1
14113,358,179,1
14114,358,251,1
14115,358,310,1
14116,358,315,1
14117,358,343,1
14118,358,348,1
14119,358,357,1
14120,358,472,1
14121,358,708,1
14122,359,22,1
14123,359,32,1
14124,359,227,1
14125,359,244,1
14126,359,305,1
14127,359,316,1
14128,359,337,1
14129,359,513,1
14130,359,522,1
14131,360,137,1
14132,360,236,1
14133,360,359,1
14134,361,16,1
14135,361,171,1
14136,361,183,1
14137,361,200,1
14138,361,201,1
14139,361,234,1
14140,361,270,1
14141,361,321,1
14142,361,336,1
14143,361,346,1
14144,361,358,1
14145,361,369,1
14146,361,373,1
14147,361,387,1
14148,361,465,1
14149,361,467,1
14150,361,472,1
14151,361,651,1
14152,362,5,1
14153,362,9,1
14154,362,70,1
14155,362,173,1
14156,362,192,1
14157,362,307,1
14158,362,315,1
14159,362,316,1
14160,362,330,1
14161,362,352,1
14162,362,370,1
14163,362,371,1
14164,362,378,1
14165,362,463,1
14166,362,504,1
14167,362,696,1
14168,362,981,1
14169,362,1021,1
14170,363,0,1
14171,363,5,1
14172,363,14,1
14173,363,32,1
14174,363,33,1
14175,363,35,1
14176,363,36,1
14177,363,70,1
14178,363,71,1
14179,363,72,1
14180,363,73,1
14181,363,77,1
14182,363,92,1
14183,363,123,1
14184,363,126,1
14185,363,128,1
14186,363,166,1
14187,363,171,1
14188,363,173,1
14189,363,191,1
14190,363,193,1
14191,363,194,1
14192,363,197,1
14193,363,199,1
14194,363,201,1
14195,363,207,1
14196,363,211,1
14197,363,221,1
14198,363,222,1
14199,363,229,1
14200,363,234,1
14201,363,235,1
14202,363,238,1
14203,363,244,1
14204,363,246,1
14205,363,250,1
14206,363,256,1
14207,363,262,1
14208,363,263,1
14209,363,268,1
14210,363,295,1
14211,363,296,1
14212,363,297,1
14213,363,301,1
14214,363,305,1
14215,363,307,1
14216,363,308,1
14217,363,313,1
14218,363,315,1
14219,363,316,1
14220,363,320,1
14221,363,327,1
14222,363,335,1
14223,363,336,1
14224,363,349,1
14225,363,358,1
14226,363,368,1
14227,363,369,1
14228,363,387,1
14229,363,455,1
14230,363,461,1
14231,363,462,1
14232,363,463,1
14233,363,464,1
14234,363,468,1
14235,363,472,1
14236,363,473,1
14237,363,482,1
14238,363,486,1
14239,363,513,1
14240,363,522,1
14241,363,542,1
14242,363,562,1
14243,363,565,1
14244,363,570,1
14245,363,595,1
14246,363,621,1
14247,363,638,1
14248,363,696,1
14249,363,705,1
14250,363,706,1
14251,363,721,1
14252,363,805,1
14253,363,845,1
14254,363,859,1
14255,363,880,1
14256,363,916,1
14257,363,952,1
14258,363,957,1
14259,363,981,1
14260,363,983,1
14261,363,989,1
14262,363,1014,1
14263,363,1022,1
14264,363,1024,1
14265,363,1026,1
14266,363,1030,1
14267,363,1031,1
14268,363,1032,1
14269,363,1033,1
14270,363,1034,1
14271,363,1054,1
14272,364,300,1
14273,365,197,1
14274,365,231,1
14275,365,234,1
14276,365,246,1
14277,365,301,1
14278,365,302,1
14279,365,303,1
14280,365,309,1
14281,365,313,1
14282,365,316,1
14283,365,472,1
14284,365,473,1
14285,365,474,1
14286,365,584,1
14287,366,473,1
14288,366,474,1
14289,367,206,1
14290,367,213,1
14291,367,344,1
14292,367,379,1
14293,367,380,1
14294,367,381,1
14295,367,382,1
14296,367,545,1
14297,368,246,1
14298,368,309,1
14299,368,316,1
14300,368,473,1
14301,368,474,1
14302,368,543,1
14303,368,693,1
14304,368,965,1
14305,368,999,1
14306,369,0,1
14307,369,1,1
14308,369,36,1
14309,369,198,1
14310,369,215,1
14311,369,227,1
14312,369,238,1
14313,369,241,1
14314,369,251,1
14315,369,252,1
14316,369,268,1
14317,369,271,1
14318,369,273,1
14319,369,305,1
14320,369,308,1
14321,369,315,1
14322,369,327,1
14323,369,335,1
14324,369,336,1
14325,369,337,1
14326,369,364,1
14327,369,368,1
14328,369,458,1
14329,369,486,1
14330,369,693,1
14331,369,703,1
14332,369,706,1
14333,369,1032,1
14334,370,198,1
14335,370,291,1
14336,370,321,1
14337,370,337,1
14338,370,379,1
14339,370,504,1
14340,370,514,1
14341,370,515,1
14342,370,517,1
14343,370,518,1
14344,371,0,1
14345,371,271,1
14346,371,276,1
14347,371,296,1
14348,371,473,1
